1.043785 0.202238 
1.218349 0.426351 
1.791117 0.806133 
4.834163 2.389112 
14.777630 5.939427 
51.883644 16.947645 
197.783958 60.713323 
778.123539 260.194825 
3063.044028 1104.256119 
12054.635505 4648.669674 
